label,address_freeform,address_locality,address_region,address_postcode,address_country,phone,base_address_freeform,base_address_locality,base_address_region,base_address_postcode,base_address_country,base_phone,match_score,pred_label,llm_same_place,llm_confidence,llm_reason,llm_correct,baseline_correct
1.0,100 bluewater parkway,,,DA99ST,GB,442080545400.0,bluewater bluewater parkway,greenhithe,,DA99ST,GB,2045126671.0,0.3999999999999999,0,0,0.8,"similarity low, baseline says different, street numbers mismatch, phone numbers differ",0,0
0.0,157 atlantis boulevard,atlantis,floor,334621155,US,5619688627.0,180 john f kennedy drive suite 250,atlantis,floor,33462,US,5619358000.0,0.5127121435786042,0,0,0.9,Different street numbers and street names outweigh same city/postcode; low similarity score supports separate places.,1,1
1.0,6320 capital boulevard,raleigh,nc,276162959,US,8552497667.0,6320 capital boulevard,raleigh,nc,27616,US,9199177030.0,0.6596062973602672,1,1,0.9,Same street number/name and cities; only phone differs (still plausible for same entity).,1,1
0.0,91 candleriggs,glasgow,sct,G11,GB,441414064562.0,merchant square 71 albion street,glasgow,sct,G11,GB,1415523400.0,0.3730352887706687,0,0,0.95,Similarity low and baseline pred is 0; street names and numbers differ; phone numbers do not match.,1,1
1.0,24202 cinco ranch boulevard,katy,tx,774942986,US,2813925444.0,24202 cinco ranch boulevard,katy,tx,77494,US,2813925444.0,0.8748755566536505,1,1,0.99,"identical street, city, phone; only trailing zip digits differ",1,1
1.0,5357 west court street,monee,il,60449,US,7085343825.0,5357 west court street,monee,il,60449,US,7085343825.0,0.95,1,1,1.0,"All address fields and phone numbers are identical, confirming the same physical place.",1,1
0.0,7823 spivey station boulevard,jonesboro,ga,30236,US,6783644444.0,7823 spivey station boulevard,jonesboro,ga,30236,US,8332759355.0,0.4999999999999999,0,1,0.83,Every address component matches; phone mismatch slightly lowers confidence but not enough to override the identical location data.,0,1
0.0,porlammintie 1,loviisa,southern finland,07810,FI,20080100.0,porlammintie 1,ingermaninkyla,uusimaa,07810,FI,20080100.0,0.7383671529848858,1,1,0.9,Identical address and phone number despite different city names (both mapped to same postcode).,0,0
0.0,91 elliot street,brock,on,L0E,CA,6139226984.0,95 elliot street,brock,on,L0E,CA,7054322582.0,0.6064029661586123,0,0,0.92,Street numbers differ (91 vs 95) despite high similarity.,1,1
0.0,5950 university avenue,west des moines,ia,50266,US,5158759000.0,5950 university avenue,west des moines,ia,50266,US,5158759766.0,0.6764957514235894,1,1,0.95,Identical address components and baseline prediction confirm same place despite slightly different phone numbers.,0,0
1.0,1201 highway 70 west,newton,nc,28658,US,8284647045.0,1201 highway 70 west,newton,nc,28658,US,8284647045.0,0.962373978327948,1,1,0.999,identical address and phone number confirm the same location,1,1
0.0,677 church street northeast,marietta,ga,30060,US,7707939300.0,677 church street northeast,marietta,ga,30060,US,7707935000.0,0.6852552722998377,1,1,0.9,Addresses match exactly and baseline prediction is 1; phone numbers differ slightly but not enough to override strong similarity and identical location.,0,0
0.0,avenida insurgentes sur 1855,alvaro obregon,cmx,01020,MX,525632512859.0,pachuca,mexico city,,11230,MX,525538871344.0,0.381625078762098,0,0,0.95,Cities differ and street data do not match; phone numbers also differ.,1,1
1.0,9 amy croft drive,tecumseh,on,N8N2L9,CA,5199967335.0,9 amy croft drive,windsor,on,N8N2L9,CA,5199967335.0,0.9269002015799586,1,0,0.85,"Same street, postcode, phone, and country, but cities differ (Tecumseh vs Windsor).",0,1
0.0,1414 mission street,south pasadena,ca,910303214,US,6264037220.0,800 foothill boulevard,la canada flintridge,ca,910113336,US,6267926397.0,0.3029809021646436,0,0,0.95,"Different street numbers, street names, cities and phones; low similarity score and baseline prediction are zero.",1,1
1.0,2999 northeast 191st street ph6,miami,floor,33180,US,3053402191.0,2999 northeast 191st street ph 6,miami,floor,33180,US,3053402191.0,0.996,1,1,0.998,Perfect address and phone match with high similarity score.,1,1
1.0,11111 florence avenue downey ca,downey,ca,90241,US,5624454838.0,11111 florence avenue,downey,ca,90241,US,5624454838.0,1.0,1,1,1.0,"Identical street number, street name, city, postcode, country, and phone.",1,1
0.0,307 park avenue,,,80829,US,7196854407.0,727 manitou avenue,manitou springs,,808291809,US,7196850220.0,0.3951240068110763,0,0,0.9,Different street numbers and street names; cities differ; similarity low and baseline predicts 0.,1,1
1.0,11107 violeta street,ventura,ca,930041913,US,8059836400.0,11107 violeta street,ventura,ca,93004,US,8059836400.0,0.9,1,1,0.95,"identical street address, city, region, phone; only 5-digit vs 9-digit ZIP difference",1,1
1.0,2314 bloor street west,toronto,on,M6S1P2,CA,4169009294.0,2314 bloor street west,toronto,on,M6S1P2,CA,4169009294.0,0.95,1,1,0.99,All address components and phone numbers match exactly.,1,1
1.0,,huizhou,,,CN,,Xi Hu,huizhou,,,CN,,0.6391698270890973,1,1,0.64,"same city and country, baseline prediction 1, similarity score supports match",1,1
0.0,54423 village center drive,idyllwild,ca,92549,US,9516590163.0,54391 village center drive suite 6,idyllwild,ca,92549,US,9516592135.0,0.5932962239139568,0,0,0.6,Different street numbers (54423 vs 54391) and phone numbers outweigh shared city/postcode.,1,1
1.0,1000 trancas street,napa,ca,94558,US,7072524411.0,1000 trancas street,napa,ca,94558,US,7072524411.0,1.0,1,1,1.0,all fields and phone numbers match exactly,1,1
0.0,201 erie street,grove city,pa,16127,US,7244588044.0,236 blair street,grove city,pa,161271502,US,7244500343.0,0.5704263674835057,0,0,0.9,"Different street numbers and names; similarity score low, baseline prediction 0, phone numbers differ.",1,1
1.0,51 smart avenue,yonkers,ny,107041150,US,9143753009.0,51 smart avenue suite 200,yonkers,ny,10704,US,9143753009.0,0.8975000000000001,1,1,0.98,"Identical street number, street name, city, postcode root, country and phone; only suite detail differs",1,1
1.0,3701 mckinley parkway suite 1066,blasdell,ny,14219,US,7168276985.0,3701 mckinley parkway,buffalo,ny,14219,US,7168231787.0,0.6453260869565216,1,1,0.75,"Addresses are same street & postcode, cities are interchangeable suburbs, high similarity & baseline agree.",1,1
1.0,15133 hall road,shelby twp,mi,483156207,US,5862474992.0,15133 hall road,shelby township,mi,48315,US,5862474992.0,0.6714285714285714,1,1,0.98,"Identical street address, phone, and region; city name variation is purely stylistic (shelby twp vs shelby township).",1,1
0.0,avenida juiz marco tulio isaac 1119,betim,mg,32604345,BR,553132682168.0,avenue arthur da silva bernardes 215 inga,betim,mg,32604475,BR,3135958588.0,0.2822352941176471,0,0,0.9,Different street names and numbers override high similarity score.,1,1
0.0,8310 wilkens boulevard,mason,oh,450407364,US,5137709824.0,8310 wilkens boulevard,mason,oh,45040,US,5132340660.0,0.5992496392496391,0,1,0.97,"High similarity score, baseline 0 overridden by identical addresses and same city/postcode/country; phone numbers differ but are local numbers for the same locale, so match stands.",0,1
1.0,20052 brooks street,dunnellon,floor,344328344,US,3525335234.0,20052 brooks street,dunnellon,floor,34432,US,3525335234.0,0.8755394862909541,1,1,0.96,"High similarity score and prediction, all address components and phone match despite minor postcode difference.",1,1
1.0,11294 us 70 business highway west,clayton,nc,27520,US,9195508487.0,11928 us highway 70 west,clayton,nc,27520,US,9195508487.0,0.92,1,0,0.7,street numbers differ and similarity <1 confirms distinct addresses,0,1
0.0,rua do barranco 70,lagoa,,8400508,PT,,r do barranco nr 50,,,8400508,PT,351282041985.0,0.4385273522627321,0,0,0.85,Street numbers differ (70 vs 50) so they are different places despite high similarity and shared postcode.,1,1
1.0,571 bronson avenue,ottawa,on,K1R6K2,CA,6132355181.0,571 bronson avenue,ottawa,on,K1R7R7,CA,6132355181.0,0.970967741935484,1,1,0.99,"High similarity, baseline match=1, identical street/city/country/phone, only 1-digit postcode difference likely typo.",1,1
0.0,125 church street,pembroke,ma,02359,US,7818266179.0,125 church street,pembroke,ma,02359,US,7818266179.0,0.9197856142310668,1,1,0.99,all address fields and phone identical; high similarity and baseline agree.,0,0
0.0,12960 middlebrook road suite 520 a,germantown,md,20874,US,3015158153.0,12960 middlebrook road suite 520 a,germantown,md,20874,US,3015158153.0,0.8452367156841253,1,1,0.99,Similarity 0.85 and positive baseline are supported by identical addresses and phone numbers.,0,0
0.0,200 seneca street,bloomfield,mo,638259600,US,5735683626.0,400 north prairie street,bloomfield,mo,638259570,US,5735683464.0,0.4338168904290564,0,0,0.95,"Street numbers and names differ while cities match, confirming different places.",1,1
1.0,439 west coliseum boulevard,fort wayne,in,468051010,US,2604713144.0,439 west coliseum boulevard,fort wayne,in,46805,US,2604713144.0,0.7,1,1,0.99,"all fields match except a trailing zip+4 zero, and phones identical",1,1
1.0,ulica fabryczna 2,lublin,06,20301,PL,48814450505.0,fabryczna 2,lublin,woj lubelskie,20301,PL,814450505.0,0.6670237390934985,1,1,0.95,"High similarity score and baseline match, identical street name, number, city, postcode, country, and matching phone numbers.",1,1
1.0,180 river road,lisbon,court,06351,US,8603763254.0,180 river road,lisbon,court,06351,US,8603768403.0,0.7059103787696117,1,1,0.85,"Identical address, city, region, post and country; phone mismatch minor.",1,1
0.0,1 medical center boulevard 9th floor,winston salem,nc,27157,US,3367164101.0,1 medical center boulevard,winston salem,nc,27157,US,3367164101.0,0.963639607356556,1,1,0.96,"Same address, city, postcode and phone; only floor detail differs.",0,0
1.0,301 northwest 82nd avenue,plantation,floor,333241811,US,9546938600.0,301 north west 82nd avenue,plantation,floor,33324,US,9546938600.0,0.8961038961038962,1,1,0.95,"High similarity score, baseline prediction 1, and identical addresses with matching phone number confirm same place.",1,1
0.0,250 vesey street 203,new york,ny,10281,US,6466185392.0,200 liberty street wfc world financial c enter,new york,ny,10281,US,2125879512.0,0.693249949415684,1,0,0.65,Addresses differ in street numbers and names; differing phones also point to different places.,1,0
1.0,4120 west wall street,midland,tx,79703,US,4326531797.0,4120 west wall street,midland,tx,79703,US,4326992352.0,0.85,1,1,0.9,High similarity and baseline pred with identical address; only phone differs.,1,1
0.0,,,,,TR,,112 sok gul ismerkezi kat 1,,,34760,TR,2125823281.0,0.1258919064171588,0,0,0.1258919064171588,"Low similarity, baseline is different, no matching address details",1,1
0.0,601 north elm street 8th floor,high point,nc,27262,US,3368786888.0,404 west westwood avenue suite 201,high point,nc,27262,US,3367166673.0,0.3964060198568837,0,0,0.6,Different street addresses and phone numbers; similarity below typical match threshold.,1,1
0.0,524 beaumont road,fayetteville,nc,28304,US,9106154845.0,1219 walter reed road,fayetteville,nc,28304,US,9106153350.0,0.4847203486885675,0,0,0.95,"Similarity low, baseline says 0, and street addresses differ.",1,1
1.0,38232 5th avenue,zephyrhills,floor,33542,US,8134525382.0,38232 5th avenue,zephyrhills,floor,33542,US,3523530299.0,0.8374544971300925,1,1,0.94,All address components match and similarity+baseline indicate match despite different phone numbers.,1,1
1.0,309 engle street,englewood,nj,076311822,US,2015697737.0,309 engle street 726,englewood,nj,07631,US,2015697737.0,1.0,1,1,0.95,"Identical street number, name, city, phone and overlapping postcode indicate the same location.",1,1
1.0,7430 natural bridge road,street louis,mo,63121,US,3143891616.0,7430 natural bridge road,normandy,mo,63121,US,3143835400.0,0.7490566037735849,1,0,0.85,Different phone numbers and different cities (St. Louis vs Normandy) indicate separate businesses.,0,1
1.0,2604 north main street,belton,tx,76513,US,2549397664.0,2604 north main street,belton,tx,76513,US,2549331766.0,0.75,1,1,0.95,all address fields identical,1,1
1.0,444 wiley parker road,jackson,tn,38305,US,7316646464.0,444 wiley parker road,jackson,tn,38305,US,7316646464.0,0.9829296588341728,1,1,0.98,All address components and phone number identical; high similarity score and baseline match confirm match.,1,1
0.0,Chang Xing Si 5 17 1,toyota,23,4710879,JP,81565359716.0,Ai Zhi Xian Li Tian Shi Chang Xing Si 5Ding Mu 17 1,Li Tian Shi,,4710879,JP,81565350119.0,0.5906778405428351,0,0,0.85,Cities differ (toyota vs li tian shi) and street numbers effectively differ (5 vs 5ding mu); similarity below 0.6 corroborates different places.,1,1
0.0,,onteniente,,,ES,34681683761.0,placa de la concepcio 27,ontinyent,,46870,ES,34962912892.0,0.4100229296208125,0,0,0.85,"Different phone numbers and the address is missing from Record A; city names 'onteniente' vs 'ontinyent' differ, so considered different places.",1,1
1.0,108 fm 1821,mineral wells,tx,76067,US,9403256961.0,108 fm 1821,mineral wells,tx,76067,US,9403256961.0,1.0,1,1,1.0,All address fields and phone numbers are identical.,1,1
0.0,33 east genesee street,skaneateles,ny,13152,US,8007242440.0,33 east genesee street,skaneateles,ny,13152,US,3155542220.0,0.72339216014613,1,1,0.96,"High similarity, baseline 1, and all address components match; phone difference is minor.",0,0
1.0,3520 singing hills boulevard,sioux city,ia,51106,US,7122947400.0,3520 singing hills boulevard,sioux city,ia,51106,US,7122947400.0,1.0,1,1,1.0,All address fields and phone numbers are identical.,1,1
1.0,40119 murrieta hot springs road,murrieta,ca,925636302,US,9515212434.0,40119 murrieta hot springs road,murrieta,ca,92563,US,9515212434.0,0.85,1,1,0.95,"All address components match except an extra 6302 suffix in the postcode, and the phone numbers are identical.",1,1
0.0,rua jacarezinho 800,ivaipora,pr,86870000,BR,554334723263.0,avenida castelo branco 810,ivaipora,pr,86870000,BR,554334722169.0,0.6034551923481855,0,0,0.85,"Different street names and street numbers, so they are distinct places despite same city and postcode.",1,1
1.0,10300 york road,cockeysville,md,21030,US,4107739357.0,10300 york road,cockeysville,md,21030,US,4107739357.0,0.7999999999999999,1,1,0.99,all address components and phone numbers match exactly,1,1
1.0,habichtstrasse 62,hamburg,,22305,DE,49402351590.0,habichtstr 62 64,hamburg,hamburg,22305,DE,402351590.0,0.67,1,1,0.95,"Same city and postcode, matching phone number, and identical street name with only minor suffix difference.",1,1
1.0,305 cedar lane,fort oglethorpe,ga,307423361,US,4233219573.0,305 south cedar lane,fort oglethorpe,ga,30742,US,4233219573.0,0.9,1,1,0.95,"High similarity and prediction 1, addresses match except for optional direction prefix, phone numbers identical.",1,1
1.0,1116 louisiana avenue,new orleans,la,70115,US,8007425877.0,1116 louisiana avenue,new orleans,la,70115,US,8007425877.0,1.0,1,1,1.0,identical address and phone,1,1
1.0,1 higher shaftesbury road,blandford forum,eng,DT118ST,GB,443330323100.0,unit 5a sunrise business park higher shaftesbury road,blandford forum,,DT118ST,GB,1258459367.0,0.6352551020408163,1,0,0.95,"Cities and postcodes match, but street numbers differ (1 vs unit 5a) and phone numbers are different.",0,1
0.0,55 river drive south,jersey city,nj,073101712,US,8774082349.0,35 river drive south,jersey city,nj,07310,US,8443886915.0,0.5297091540170976,0,0,0.82,street numbers differ (55 vs 35) while other components align,1,1
1.0,120 lafayette road,hampton falls,nh,03844,US,6039674267.0,120 lafayette road,hampton falls,nh,03844,US,6039265500.0,0.7813648211850814,1,1,0.88,"Same street, city, postcode plus high similarity score and baseline match; phones differ but location is identical.",1,1
0.0,rua floriano peixoto 320,blumenau,sc,89010506,BR,554733227024.0,rua angelo dias 57,blumenau,sc,89010020,BR,554733267500.0,0.408584617219997,0,0,0.35,"Low similarity score, baseline predicts different, street numbers and names differ, cities and country match.",1,1
1.0,17330 state route 247,seaman,oh,456799417,US,9378923037.0,17330 state route 247,seaman,oh,45679,US,9378923037.0,1.0,1,1,1.0,identical address components and phone number,1,1
1.0,bath road,newbury,,RG141QT,GB,163534568.0,bath road,newbury,,RG141QT,GB,163534568.0,0.92,1,1,1.0,All address components and phone numbers identical.,1,1
0.0,alparslan caddesi 30,kucukcekmece,,34290,TR,905466120151.0,,,,,TR,,0.1336723724004336,0,0,0.1336723724004336,Record B lacks any address details to confirm a match.,1,1
1.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,0.9241512268515352,1,1,0.999999,"All address fields and phone numbers are identical, and the similarity score is near one.",1,1
1.0,601 south main street,grapevine,tx,760515382,US,8174165577.0,601 south main street suite 100,grapevine,tx,76051,US,8174165577.0,0.6975,1,1,0.98,"High similarity, matching baseline, identical street number/name/city/phone; suite variation is immaterial.",1,1
0.0,105 brighton landing drive,grovetown,ga,308130229,US,7063502111.0,7025 hummingbird drive,grovetown,ga,308130748,US,7065743111.0,0.3939879664279841,0,0,0.95,Different street numbers and street names confirm distinct places despite same city.,1,1
0.0,spitalgasse 9,kulmbach,bayern,95326,DE,6991010000.0,albert ruckdeschel strasse 16,kulmbach,,95326,DE,4918023333.0,0.3647994117138183,0,0,0.98,Different street names and numbers; similarity low and baseline pred 0.,1,1
1.0,494 big bay point road,barrie,on,L4N3Z5,CA,7057251501.0,unit 4 494 big bay point road barrie,barrie,on,L4N3Z5,CA,7057251501.0,0.916186869049614,1,1,0.98,"High similarity, baseline match, identical phone, and address components match despite unit prefix.",1,1
1.0,1583 highway 10 west,detroit lakes,mn,56501,US,2188477244.0,1583 highway 10 west,detroit lakes,mn,56501,US,2188471126.0,0.7059103787696117,1,0,0.85,"Same address but phone numbers differ, indicating different businesses at the same location.",0,1
0.0,3 walnut street suite 102,lemoyne,pa,17043,US,7172327593.0,3 walnut street suite 100,lemoyne,pa,17043,US,7179880234.0,0.6880924412558714,1,0,0.65,Suite numbers differ (102 vs 100) and similarity is below high-confidence threshold.,1,0
0.0,9591 laguna springs drive,elk grove,ca,95758,US,9166912793.0,9591 laguna springs drive,elk grove,ca,95758,US,7072086988.0,0.817829083223053,1,1,0.99,All address components match and similarity score is high; phone difference alone is acceptable for the same location.,0,0
1.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,0.9,1,1,1.0,Records have identical address fields and phone numbers.,1,1
0.0,3rd floor rajapushpa business center kondapur,hyderabad,telangana,500084,IN,4048687888.0,3rd floor rajapushpa business center kondapur,hyderabad,telangana,500084,IN,6194420600.0,0.7458650793650794,1,1,0.87,"high similarity score and baseline match, all address components identical",0,0
