label,address_freeform,address_locality,address_region,address_postcode,address_country,phone,base_address_freeform,base_address_locality,base_address_region,base_address_postcode,base_address_country,base_phone,match_score,pred_label,llm_same_place,llm_confidence,llm_reason,llm_correct,baseline_correct
1.0,820 northeast park street,okeechobee,floor,34972,US,8638246101.0,820 northeast park street,okeechobee,floor,34972,US,8638246101.0,0.95,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99999, Requested 301. Please try again in 4m19.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,201 abraham flexner way suite 102,louisville,ky,40202,US,5025608300.0,201 abraham flexner way suite 102,louisville,ky,40202,US,5025608300.0,0.9259517868183345,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99999, Requested 310. Please try again in 4m26.976s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,1404 lawrenceville suwanee road,lawrenceville,ga,300434343,US,7709627333.0,1404 lawrenceville suwanee road suite 104,lawrenceville,ga,30043,US,7709627333.0,0.920038441807712,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99999, Requested 315. Please try again in 4m31.296s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,300 9th avenue,beaver falls,pa,15010,US,7248461440.0,300 9th avenue,beaver falls,pa,15010,US,7248431000.0,0.6289152033561846,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99999, Requested 304. Please try again in 4m21.792s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,366 field street,greenville,sc,296013562,US,8559729090.0,366 field street,greenville,sc,29601,US,8559729090.0,0.8773209523368751,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 299. Please try again in 4m16.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,1220 tasman drive,sunnyvale,ca,940892400,US,4089620506.0,1257 tasman drive,sunnyvale,ca,940892250,US,,0.6054190189764818,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 298. Please try again in 4m15.744s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,piazza vittorio emanuele ii 9,belluno,34,32100,IT,39043725271.0,piazza vittorio emanuele ii 12,belluno,bl,32100,IT,43725271.0,0.55,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 305. Please try again in 4m21.792s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,0
1.0,14200 1st avenue south,burien,wa,981683430,US,2063600444.0,14200 1st avenue south suite b,burien,wa,98168,US,2063600444.0,0.8866619495658595,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 309. Please try again in 4m25.248s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,38 fore street,torquay,eng,TQ14LX,GB,441803494001.0,38 fore street street marychurch,torquay,,TQ14LX,GB,1803494001.0,0.7285714285714286,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 307. Please try again in 4m23.52s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,0.95,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 303. Please try again in 4m20.064s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,1st floor muthu complex no 3 117 gst main road,,,625006,IN,918929113279.0,no 3 117 1st floor muthu complex gst road thiru nagar,madurai,tamil nadu,625006,IN,8001036369.0,0.6799999999999999,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 327. Please try again in 4m40.8s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,3rd floor rajapushpa business center kondapur,hyderabad,telangana,500084,IN,6194420600.0,3rd floor rajapushpa business center kondapur,hyderabad,telangana,500084,IN,6194420600.0,0.8958650793650794,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 318. Please try again in 4m33.024s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
1.0,pye cor,,,BS161SE,GB,441454776098.0,pye corner,bristol,,BS161SE,GB,1454776098.0,0.7738461538461539,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 297. Please try again in 4m14.88s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,4751 southwest 42nd terrace,fort lauderdale,floor,33314,US,9543470374.0,4751 southwest 42nd terrace,fort lauderdale,floor,33314,US,9547194532.0,0.6545525942294375,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 310. Please try again in 4m26.111999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,seoulsi yongsangu ceongparo49gil 99,yongsan district,,04312,KR,220777052.0,ceongpadong2ga 53 12,,,,KR,220777755.0,0.3008376623376623,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 312. Please try again in 4m27.839999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,0
1.0,kaltenkirchener siedlung 3,putlitz,,16949,DE,493022005500.0,kaltenkirchener siedlung 3,putlitz,brandenburg,16949,DE,3022005500.0,0.79689216014613,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 312. Please try again in 4m27.839999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,westbahnstrasse 55,street valentin,lower austria,4300,AT,7435581930.0,westbahnstrasse 55,sankt valentin,lower austria,4300,AT,7435581930.0,0.9510382248017828,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 311. Please try again in 4m26.976s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,12623 eckel junction road suite 2600 entrance c,perrysburg,oh,43551,US,4198858449.0,12623 eckel junction road,perrysburg,oh,43551,US,5673681000.0,0.6850108793485655,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 316. Please try again in 4m31.296s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
1.0,600 east army post road,des moines,ia,503155931,US,5156509354.0,600 east army post road,des moines,ia,50315,US,5156509354.0,0.9,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 300. Please try again in 4m17.471999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,310 east 75th street,new york,ny,100210127,US,6463421251.0,342 east 77th street,new york,ny,100752401,US,2125979555.0,0.5950287397641196,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 306. Please try again in 4m22.656s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
0.0,6550 fannin street,houston,tx,770302701,US,7134411100.0,6560 fannin street scurlock suite 1950,houston,tx,77030,US,7134414280.0,0.6408323573820246,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 312. Please try again in 4m27.839999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
0.0,attundavagen 1,taby,,18334,SE,4687584814.0,akerbyvagen 4,taby,,18334,SE,850382760.0,0.4675911838559754,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 302. Please try again in 4m18.336s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,1601 north 32nd street,muskogee,ok,744012248,US,9189105253.0,1601 north 32nd street,muskogee,ok,74401,US,9189105253.0,0.87339216014613,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 310. Please try again in 4m25.248s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,5909 breckenridge parkway,tampa,floor,336104237,US,8133591293.0,5909 breckenridge parkway suite g,tampa,floor,33610,US,8133591293.0,0.8975000000000001,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 309. Please try again in 4m24.383999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,7230 west north avenue,elmwood park,il,60707,US,7083955880.0,7230 west north avenue,elmwood park,il,60707,US,7083955880.0,1.0,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 299. Please try again in 4m15.744s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,office first floor center point plaza 57 58 mini river view commercial phase 7 bahria town rawalpindi,islamabad,,44000,PK,923366667333.0,office no 101 1st floor plot no 12 malik heights midway commercial main bahria expressway phase 7 rawalpindi,rawalpindi,,46000,PK,923005123279.0,0.4836248844764704,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 346. Please try again in 4m56.352s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,320 high tide drive suite 101,street augustine beach,floor,32080,US,9046082936.0,320 high tide drive 101,saint augustine,floor,32080,US,9048252351.0,0.8210294117647058,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 308. Please try again in 4m23.52s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,84 bosco nagar opp kirstujyothi colleget c playa main road bangalore 560036,bangalore,karnataka,560036,IN,9877037733.0,shop no 20 near anugrah hospital next to ak food super market govinda chetty palya electroniccit 560099,bangalore,karnataka,560099,IN,9877037733.0,0.6031914893617022,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 345. Please try again in 4m55.488s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,0
0.0,370 main street,winkler,mb,R6W4B2,CA,2043259595.0,555 north railway avenue,winkler,mb,R6W,CA,2043258777.0,0.3284771893879863,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 304. Please try again in 4m20.064s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,ladau 273,krumbach,,6942,AT,4355138640.0,ladau 273,krumbach,,6942,AT,55138640.0,0.75,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 296. Please try again in 4m13.152s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,cherating river,kampong cherating,,,MY,60132152708.0,lot 367 kampong cherating lama,kampong baharu cherating,,26080,MY,6095819248.0,0.4312731637151542,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 307. Please try again in 4m22.656s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,lushes bungalpw,sturminster newton,,DT101HD,GB,8002980079.0,lushes bungalow,sturminster newton,,DT101HD,GB,7527113664.0,0.7572427922954239,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 307. Please try again in 4m22.656s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,3rd floor rajapushpa business center kondapur,hyderabad,telangana,500084,IN,4048687888.0,3rd floor rajapushpa business center kondapur,hyderabad,telangana,500084,IN,6194420600.0,0.7458650793650794,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 318. Please try again in 4m32.16s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
1.0,200 west i65 service road south,mobile,al,36608,US,2513437101.0,200 west i65 service road south,mobile,al,36608,US,2513437101.0,1.0,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 299. Please try again in 4m15.744s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,3105 grand avenue,ames,ia,50010,US,5152331736.0,3015 grand avenue,ames,ia,50010,US,5152331345.0,0.6699999999999999,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 300. Please try again in 4m16.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,849 via del castello street,henderson,nv,89011,US,7029035137.0,849 via del castello,henderson,nv,89011,US,7029035137.0,0.7999999999999999,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 303. Please try again in 4m19.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,3200 handley ederville road,richland hills,tx,761185813,US,8179212222.0,3200 handley ederville road,richland hills,tx,76118,US,8179212222.0,0.85,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 304. Please try again in 4m20.064s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,60 railroad place,saratoga springs,ny,128663007,US,5185841531.0,497 broadway,saratoga springs,ny,12866,US,5185841775.0,0.4129016362196256,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 303. Please try again in 4m19.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
0.0,3400 55th street northwest,rochester,mn,559010123,US,5072808270.0,3400 55th street northwest,rochester,mn,55901,US,5072808270.0,0.8506942036068307,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 307. Please try again in 4m22.656s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
1.0,11001 north port washington road,mequon,wi,53092,US,2622418800.0,11001 north port washington road,mequon,wi,53092,US,2622418800.0,0.95,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 301. Please try again in 4m16.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,100 bluewater parkway,,,DA99ST,GB,442080545400.0,bluewater bluewater parkway,greenhithe,,DA99ST,GB,2045126671.0,0.3999999999999999,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 304. Please try again in 4m19.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,0
0.0,157 atlantis boulevard,atlantis,floor,334621155,US,5619688627.0,180 john f kennedy drive suite 250,atlantis,floor,33462,US,5619358000.0,0.5127121435786042,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 307. Please try again in 4m21.792s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,6320 capital boulevard,raleigh,nc,276162959,US,8552497667.0,6320 capital boulevard,raleigh,nc,27616,US,9199177030.0,0.6596062973602672,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 303. Please try again in 4m18.336s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,91 candleriggs,glasgow,sct,G11,GB,441414064562.0,merchant square 71 albion street,glasgow,sct,G11,GB,1415523400.0,0.3730352887706687,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 306. Please try again in 4m20.928s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,24202 cinco ranch boulevard,katy,tx,774942986,US,2813925444.0,24202 cinco ranch boulevard,katy,tx,77494,US,2813925444.0,0.8748755566536505,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 305. Please try again in 4m20.064s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,5357 west court street,monee,il,60449,US,7085343825.0,5357 west court street,monee,il,60449,US,7085343825.0,0.95,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 299. Please try again in 4m14.88s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,7823 spivey station boulevard,jonesboro,ga,30236,US,6783644444.0,7823 spivey station boulevard,jonesboro,ga,30236,US,8332759355.0,0.4999999999999999,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 310. Please try again in 4m24.383999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
0.0,porlammintie 1,loviisa,southern finland,07810,FI,20080100.0,porlammintie 1,ingermaninkyla,uusimaa,07810,FI,20080100.0,0.7383671529848858,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 310. Please try again in 4m24.383999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
